uid,ad_action,buy_action
46630953,clicked,
46630954,clicked,
46630955,clicked,
46630956,did_not_click,
46630959,did_not_click,
46630960,clicked,
46630961,clicked,
46630962,did_not_click,
46630964,did_not_click,
46630967,did_not_click,
46630970,did_not_click,
46630972,did_not_click,bought_car
46635385,did_not_click,
46635386,did_not_click,
46635388,clicked,
46635389,did_not_click,
46635390,clicked,
46635391,did_not_click,
46635393,clicked,
46635394,did_not_click,
46635397,did_not_click,
46635398,did_not_click,
46635400,did_not_click,
46635401,did_not_click,
46635402,clicked,
46635408,clicked,
46635409,did_not_click,
46635411,clicked,
46635412,did_not_click,
46635413,did_not_click,
46635414,clicked,
46635415,did_not_click,
46635416,did_not_click,
46635417,clicked,
46635420,clicked,
46635421,clicked,
46635422,did_not_click,
46635424,did_not_click,
46635425,clicked,
46635426,did_not_click,
46635429,did_not_click,
46635431,clicked,
46635432,did_not_click,
46635433,clicked,
46635434,did_not_click,
46635435,did_not_click,
46635436,clicked,
46635438,did_not_click,
46635439,did_not_click,
46635440,did_not_click,
46635441,did_not_click,
46635443,did_not_click,
46635445,did_not_click,
46635447,did_not_click,
46628397,did_not_click,
46628399,did_not_click,
46628404,did_not_click,
46628405,did_not_click,
46628406,did_not_click,
46628407,did_not_click,
46628410,did_not_click,
46628412,did_not_click,
46628414,did_not_click,
46628419,did_not_click,
46628420,did_not_click,
46632821,did_not_click,
46632822,did_not_click,
46632823,did_not_click,
46632824,clicked,
46632826,did_not_click,
46632827,clicked,
46632828,did_not_click,
46632830,did_not_click,
46632833,did_not_click,
46632835,did_not_click,
46632837,did_not_click,
46632838,did_not_click,
46632839,did_not_click,
46632840,did_not_click,
46632841,clicked,
46632842,did_not_click,
46632843,did_not_click,
46632846,did_not_click,
46632848,did_not_click,
46632849,did_not_click,
46632850,clicked,
46632851,did_not_click,
46632852,did_not_click,
46632854,clicked,
46632855,did_not_click,
46632856,did_not_click,
46632857,clicked,
46632858,clicked,
46632864,clicked,
46632866,did_not_click,
46632867,did_not_click,
46632869,clicked,
46632870,did_not_click,
46632871,did_not_click,
46632873,did_not_click,
46632874,did_not_click,
46632875,did_not_click,
46632877,clicked,
46632878,did_not_click,
46632880,clicked,
46628972,clicked,
46628973,did_not_click,
46628975,clicked,
46628976,did_not_click,
46628977,clicked,
46628978,did_not_click,
46628979,clicked,
46628980,did_not_click,
46628981,did_not_click,
46628985,clicked,
46628986,did_not_click,
46628989,clicked,
46628990,clicked,
46633344,did_not_click,
46633347,did_not_click,
46633348,clicked,
46633349,clicked,
46633350,did_not_click,
46633351,did_not_click,
46633353,did_not_click,
46633355,clicked,
46633356,clicked,
46633357,did_not_click,
46633358,did_not_click,
46633359,did_not_click,
46633360,clicked,
46633361,did_not_click,
46633362,did_not_click,
46633364,did_not_click,
46633365,clicked,
46633368,clicked,
46633369,clicked,
46633370,clicked,
46633371,did_not_click,
46633372,did_not_click,
46633373,clicked,
46633378,did_not_click,
46633380,clicked,
46633381,did_not_click,
46633382,did_not_click,
46633384,did_not_click,
46633385,did_not_click,
46633386,did_not_click,
46633387,did_not_click,
46633390,did_not_click,
46633391,did_not_click,
46633392,did_not_click,
46633394,did_not_click,
46633395,did_not_click,
46633397,did_not_click,
46633399,clicked,
46624577,did_not_click,
46624578,did_not_click,
46624580,did_not_click,
46624581,clicked,
46624582,clicked,
46624584,did_not_click,
46624585,did_not_click,
46624587,clicked,
46624588,clicked,
46624589,clicked,
46624590,did_not_click,
46624591,clicked,
46624592,clicked,
46624594,did_not_click,
46628906,clicked,
46628908,did_not_click,
46628909,clicked,
46628910,clicked,
46628913,did_not_click,
46628914,clicked,
46628915,did_not_click,
46628918,did_not_click,
46628919,did_not_click,
46628921,clicked,
46628922,clicked,
46628924,did_not_click,
46628925,clicked,
46628927,clicked,
46628928,did_not_click,
46628929,did_not_click,
46628931,clicked,
46628932,clicked,
46628934,clicked,
46628937,clicked,
46628938,clicked,
46628940,did_not_click,
46628941,did_not_click,
46628944,did_not_click,
46628946,did_not_click,
46628950,did_not_click,
46628951,clicked,
46628952,did_not_click,
46628953,clicked,
46628954,did_not_click,
46628955,clicked,
46628957,did_not_click,
46628958,did_not_click,
46628959,did_not_click,
46628960,clicked,
46628961,did_not_click,
46628965,did_not_click,
46628967,did_not_click,
46628969,did_not_click,
46628970,did_not_click,
46628971,clicked,
46626295,did_not_click,
46626296,did_not_click,
46626297,did_not_click,
46626298,did_not_click,
46626300,clicked,
46626301,did_not_click,
46626302,did_not_click,
46626304,did_not_click,
46626306,did_not_click,
46626308,did_not_click,
46626309,clicked,
46626310,did_not_click,
46626311,did_not_click,
46626314,did_not_click,
46630650,clicked,
46630652,did_not_click,
46630653,did_not_click,
46630654,clicked,
46630657,did_not_click,
46630658,did_not_click,
46630659,did_not_click,
46630661,did_not_click,
46630664,clicked,
46630665,did_not_click,
46630666,did_not_click,
46630668,did_not_click,
46630669,did_not_click,
46630670,did_not_click,bought_car
46630675,did_not_click,
46630677,did_not_click,
46630679,did_not_click,
46630683,did_not_click,
46630684,did_not_click,
46630689,did_not_click,
46630690,did_not_click,
46630691,did_not_click,
46630692,did_not_click,bought_car
46630693,clicked,
46630694,did_not_click,
46630695,did_not_click,
46630696,clicked,
46630697,did_not_click,
46630698,did_not_click,
46630700,did_not_click,
46630704,did_not_click,
46630705,did_not_click,
46630706,did_not_click,
46630708,clicked,
46630712,clicked,
46630713,did_not_click,
46630714,did_not_click,
46630715,did_not_click,
46630716,did_not_click,
46526026,did_not_click,
46526042,did_not_click,
46526046,did_not_click,
46526051,did_not_click,
46526053,did_not_click,
46526065,clicked,
46526066,did_not_click,
46526067,did_not_click,
46526068,did_not_click,
46526070,did_not_click,
46526073,clicked,
46526077,did_not_click,
46628087,did_not_click,
46628088,clicked,
46628090,did_not_click,
46628091,did_not_click,
46628092,did_not_click,
46628093,did_not_click,
46628095,did_not_click,
46628097,did_not_click,
46628098,clicked,
46628099,did_not_click,
46628102,did_not_click,
46628104,did_not_click,
46628109,clicked,
46628110,did_not_click,
46628111,clicked,
46628112,clicked,
46628113,clicked,
46628117,did_not_click,
46628118,did_not_click,
46628120,did_not_click,
46628121,did_not_click,
46628122,clicked,
46628123,clicked,
46628127,did_not_click,
46628128,did_not_click,
46628130,did_not_click,
46628134,did_not_click,
46628136,did_not_click,
46628142,clicked,
46628143,clicked,
46628144,did_not_click,
46628145,clicked,
46628146,did_not_click,
46628147,did_not_click,
46628148,did_not_click,
46628150,clicked,
46628151,did_not_click,
46628152,did_not_click,
46628153,did_not_click,
46521994,did_not_click,
46521995,clicked,
46521996,clicked,
46521997,clicked,
46521998,clicked,
46522000,did_not_click,
46522001,did_not_click,
46522845,clicked,
46522850,did_not_click,
46522852,clicked,
46522859,did_not_click,
46627370,did_not_click,
46627371,did_not_click,
46627372,did_not_click,
46627375,clicked,
46627377,did_not_click,
46627378,did_not_click,
46627379,clicked,
46627381,did_not_click,
46627382,did_not_click,
46627383,did_not_click,
46627385,did_not_click,
46627386,did_not_click,
46627387,did_not_click,
46627389,did_not_click,
46627391,clicked,
46627393,did_not_click,
46627395,clicked,
46627396,did_not_click,
46627398,did_not_click,
46627399,clicked,
46627400,clicked,
46627402,did_not_click,
46627403,did_not_click,
46627404,clicked,
46627405,did_not_click,
46627407,did_not_click,
46627408,did_not_click,
46627409,did_not_click,
46627412,did_not_click,
46627413,did_not_click,
46627414,did_not_click,
46627415,did_not_click,
46627418,did_not_click,
46627419,did_not_click,
46627421,did_not_click,
46627422,did_not_click,
46627424,did_not_click,
46627425,did_not_click,
46626076,did_not_click,
46626077,did_not_click,
46626078,clicked,
46626079,did_not_click,
46626080,did_not_click,
46626081,did_not_click,
46626082,clicked,
42436209,did_not_click,
42436210,clicked,
42436211,clicked,
42436213,clicked,
42436214,did_not_click,
42436215,did_not_click,
42174279,did_not_click,
42174280,did_not_click,
42174281,did_not_click,
42174282,did_not_click,
42174283,did_not_click,
42174285,did_not_click,
42174289,clicked,
42376985,did_not_click,
42377091,did_not_click,
42377201,clicked,
42377393,clicked,
42377778,clicked,
42378058,clicked,
42378658,clicked,
42378682,clicked,
42378841,did_not_click,
42378907,did_not_click,
42379218,did_not_click,
42379408,did_not_click,
42380466,did_not_click,
42380474,did_not_click,
42381210,did_not_click,
42381457,clicked,
42382667,did_not_click,
42383256,did_not_click,
42384750,did_not_click,
42385117,did_not_click,
42385749,clicked,
42385872,clicked,
42385904,did_not_click,
42386030,clicked,
42387265,did_not_click,
42387411,clicked,
42388284,did_not_click,
42388881,clicked,
42396038,clicked,
42400262,did_not_click,
42401583,clicked,
42401603,clicked,
42403625,did_not_click,
42407630,did_not_click,
42407632,did_not_click,
42409479,did_not_click,
42417269,did_not_click,
42417523,did_not_click,
42418996,clicked,
42419622,did_not_click,
42420120,clicked,
42420151,did_not_click,
42420154,did_not_click,
42421072,clicked,
42421077,did_not_click,
42422593,clicked,
42174805,did_not_click,
42174806,clicked,
42174807,clicked,
42174808,did_not_click,
42174811,did_not_click,
42341240,did_not_click,
42341253,clicked,
42341925,clicked,
42341980,clicked,
42342161,did_not_click,
42342162,clicked,
42342334,did_not_click,
42342470,clicked,
42343793,clicked,
42343909,did_not_click,
42344492,clicked,
42345859,did_not_click,
42346664,clicked,
42348422,did_not_click,
42349826,clicked,
42349827,clicked,
42351034,did_not_click,
42353425,clicked,
42357916,did_not_click,
42358937,did_not_click,
42359783,did_not_click,
42359789,clicked,
42364618,did_not_click,
42366131,clicked,
42366894,did_not_click,
42368453,did_not_click,
42368570,clicked,
42368906,did_not_click,
42369586,clicked,
42369867,clicked,
42371221,clicked,
42371234,did_not_click,
42371809,clicked,
42372625,did_not_click,
42372747,did_not_click,
42373041,did_not_click,
42374959,did_not_click,
42375236,clicked,
42375624,did_not_click,
42375783,clicked,
42375960,did_not_click,
42376047,did_not_click,
42376624,clicked,
42376893,did_not_click,
42436525,did_not_click,
42436526,did_not_click,
42436529,clicked,
42436530,did_not_click,
42436531,did_not_click,
42436532,did_not_click,
42436533,did_not_click,
42441104,did_not_click,
42441105,did_not_click,bought_car
42441106,did_not_click,
42441108,clicked,
42441109,did_not_click,
42441110,did_not_click,
42441111,clicked,
42441112,clicked,
42441120,clicked,
42441122,did_not_click,
42441123,did_not_click,
42441138,clicked,
42441141,clicked,
42441147,did_not_click,
42441155,did_not_click,
42441156,clicked,
42441158,clicked,
42441159,did_not_click,
42441161,did_not_click,
42441162,clicked,
42441163,did_not_click,
42441164,clicked,
42441165,did_not_click,
42441168,clicked,
42441169,did_not_click,
42441172,did_not_click,
42441175,did_not_click,
42441176,did_not_click,
42441177,did_not_click,
42441179,clicked,
42441183,did_not_click,
42441184,did_not_click,
42441185,did_not_click,
42441186,did_not_click,
42441187,did_not_click,
42441189,did_not_click,
42441196,did_not_click,
42441197,did_not_click,
42437077,did_not_click,
42437078,did_not_click,
42437079,did_not_click,
42437080,clicked,
42437081,clicked,
42437083,did_not_click,
42437088,clicked,
42441668,did_not_click,
42441669,clicked,
42441671,clicked,
42441672,clicked,
42441673,clicked,
42441674,did_not_click,
42441675,did_not_click,
42441676,did_not_click,
42441677,did_not_click,
42441678,did_not_click,
42441679,did_not_click,
42441681,did_not_click,
42441684,did_not_click,
42441685,did_not_click,
42441688,did_not_click,
42441689,did_not_click,
42441691,did_not_click,
42441693,did_not_click,
42441694,did_not_click,
42441695,clicked,
42441696,clicked,
42441700,clicked,
42441702,clicked,
42441704,clicked,
42441705,did_not_click,
42441707,did_not_click,
42441708,did_not_click,
42441709,clicked,
42441710,did_not_click,
42441714,did_not_click,
42441715,clicked,
42441716,did_not_click,
42441718,did_not_click,
42441720,did_not_click,
42441721,did_not_click,
42441722,clicked,
42441723,clicked,
42441724,did_not_click,
42441725,did_not_click,
42441727,did_not_click,
42441728,did_not_click,
42437002,did_not_click,
42437003,clicked,
42437004,did_not_click,
42437005,did_not_click,
42437006,did_not_click,
42437007,did_not_click,
42437009,clicked,
42441593,did_not_click,
42441594,did_not_click,
42441596,did_not_click,
42441598,did_not_click,
42441599,did_not_click,
42441600,did_not_click,
42441603,did_not_click,
42441605,did_not_click,
42441607,clicked,
42441609,clicked,
42441610,did_not_click,
42441611,clicked,
42441612,clicked,
42441613,did_not_click,
42441615,did_not_click,
42441617,did_not_click,
42441618,did_not_click,
42441619,did_not_click,
42441620,did_not_click,
42441624,did_not_click,
42441627,did_not_click,
42441629,did_not_click,
42441630,clicked,
42441636,did_not_click,
42441637,did_not_click,
42441639,did_not_click,
42441641,did_not_click,
42441642,did_not_click,
42441643,did_not_click,
42441644,did_not_click,
42441645,clicked,
42441646,did_not_click,
42441647,did_not_click,
42441648,did_not_click,
42441649,did_not_click,
42441651,did_not_click,
42441652,clicked,
42441654,clicked,
42441655,did_not_click,
42441656,clicked,
42436926,did_not_click,
42436927,did_not_click,
42436928,did_not_click,
42436929,did_not_click,
42436930,did_not_click,
42436931,did_not_click,
42436932,did_not_click,
42441525,clicked,
42441526,did_not_click,
42441527,did_not_click,
42441528,clicked,
42441529,clicked,
42441530,clicked,
42441531,did_not_click,
42441532,did_not_click,
42441534,clicked,
42441536,did_not_click,
42441537,did_not_click,
42441538,did_not_click,
42441539,did_not_click,
42441540,did_not_click,
42441541,clicked,
42441543,clicked,
42441544,clicked,
42441545,did_not_click,
42441546,clicked,
42441547,did_not_click,
42441549,did_not_click,
42441550,did_not_click,
42441551,clicked,
42441553,did_not_click,
42441554,did_not_click,
42441555,clicked,
42441556,did_not_click,
42441557,did_not_click,
42441558,clicked,
42441560,did_not_click,
42441564,did_not_click,
42441565,did_not_click,
42441566,did_not_click,
42441567,clicked,
42441568,did_not_click,
42441569,did_not_click,
42441570,did_not_click,
42441572,clicked,
42441573,did_not_click,
42441574,clicked,
42441575,did_not_click,
42441579,clicked,
42441580,did_not_click,
42441581,did_not_click,
42441582,did_not_click,
42441583,did_not_click,
42441584,did_not_click,
42436840,did_not_click,
42436842,did_not_click,
42436845,did_not_click,
42436846,clicked,
42436847,did_not_click,
42442068,did_not_click,
42442070,did_not_click,
42442071,clicked,
42442072,did_not_click,
42442074,did_not_click,
42442077,did_not_click,
42442078,did_not_click,
42442080,did_not_click,
42442082,did_not_click,
42442085,clicked,
42442086,did_not_click,
42442087,clicked,
42442088,clicked,
42442089,did_not_click,
42442091,did_not_click,
42442092,did_not_click,
42442096,did_not_click,
42442097,did_not_click,
42442100,did_not_click,
42442101,did_not_click,
42442102,did_not_click,
42442104,did_not_click,
42442105,did_not_click,
42442106,did_not_click,
42442107,did_not_click,
42442108,did_not_click,
42442109,did_not_click,
42442112,did_not_click,
42442115,clicked,
42442116,did_not_click,
42442120,did_not_click,
42442122,clicked,
42442123,did_not_click,
42442124,did_not_click,
42442125,clicked,
42442127,clicked,
42442131,did_not_click,
42442134,did_not_click,
42442135,did_not_click,
42442136,clicked,
42442137,did_not_click,
42442138,clicked,
42442139,did_not_click,
42442140,clicked,
42442144,clicked,
42436752,did_not_click,bought_car
42436753,did_not_click,
42436754,clicked,
42436755,did_not_click,
42436756,did_not_click,
42436760,did_not_click,
42436761,did_not_click,
42441374,did_not_click,
42441375,did_not_click,
42441378,clicked,
42441379,did_not_click,
42441381,clicked,
42441382,clicked,
42441383,did_not_click,
42441385,did_not_click,
42441386,did_not_click,
42441387,clicked,
42441389,did_not_click,
42441391,clicked,
42441393,did_not_click,
42441396,did_not_click,
42441397,did_not_click,
42441398,did_not_click,
42441399,did_not_click,
42441400,did_not_click,
42441402,did_not_click,
42441403,did_not_click,
42441404,did_not_click,
42441405,clicked,
42441408,did_not_click,
42441411,did_not_click,
42441412,did_not_click,
42441414,did_not_click,
42441415,clicked,
42441416,did_not_click,
42441420,did_not_click,
42441421,did_not_click,
42441422,clicked,
42441423,did_not_click,
42441425,did_not_click,
42441426,did_not_click,
42441427,did_not_click,
42441428,did_not_click,
42441429,clicked,
42441430,did_not_click,
5070262716,did_not_click,
5070262730,clicked,
5070262732,clicked,
5070262734,did_not_click,
5070262735,clicked,
5070262736,clicked,
5070262737,did_not_click,
5070262740,did_not_click,
5070262742,did_not_click,
5070262743,clicked,
5070262745,did_not_click,
5070262748,clicked,
5070262752,did_not_click,
5070262761,clicked,
5070262763,clicked,
5070262764,did_not_click,
5070262765,did_not_click,
5070262767,clicked,
5070262770,clicked,
5070262771,clicked,
5070262773,did_not_click,
5070262776,did_not_click,
5070262777,clicked,
5070262778,clicked,
5070262789,clicked,
5070262791,clicked,
5070262792,did_not_click,
5070262793,did_not_click,
5070263549,did_not_click,
5070263551,clicked,
5070263552,did_not_click,
5070263554,clicked,
5070263556,clicked,
5070263557,did_not_click,
5070263560,did_not_click,
5070263563,clicked,
5070250348,clicked,
5070250350,did_not_click,
5070250353,did_not_click,
5070250354,clicked,
5070250355,did_not_click,
5070250356,did_not_click,
5070250357,clicked,
5070250434,clicked,
5070250435,did_not_click,
5070250699,did_not_click,
5070250700,did_not_click,
5070250701,clicked,
5070250702,did_not_click,
5070250704,did_not_click,
5070250707,did_not_click,
5070250709,did_not_click,
5070250714,did_not_click,
5070250715,clicked,
5070250716,did_not_click,
5070250718,did_not_click,
5070250722,clicked,
5070250723,did_not_click,
5070250724,clicked,
5070250726,clicked,
5070250727,did_not_click,
5070250729,did_not_click,
5070250731,did_not_click,
5070250734,clicked,
5070250736,clicked,
5070250737,did_not_click,
5070252653,did_not_click,
5070252654,did_not_click,
5070252655,did_not_click,
5070252657,clicked,
5070252660,clicked,
5070252661,clicked,
5070252664,did_not_click,
5070252665,clicked,
5070252669,did_not_click,
5070252670,clicked,
5070252671,did_not_click,
5070220425,did_not_click,
5070220430,did_not_click,
5070220431,did_not_click,
5070220503,clicked,
5070220504,clicked,
5070220506,did_not_click,
5070220507,did_not_click,
5070220509,clicked,
5070220511,clicked,
5070220512,clicked,
5070220513,did_not_click,
5070220518,clicked,
5070220519,clicked,
5070220520,clicked,
5070220521,did_not_click,
5070220530,clicked,
5070220531,did_not_click,
5070220534,did_not_click,
5070220535,clicked,
5070220537,did_not_click,
5070220538,did_not_click,
5070220541,did_not_click,
5070220542,did_not_click,
5070220543,clicked,
5070220544,did_not_click,
5070221750,did_not_click,
5070221751,did_not_click,
5070221752,did_not_click,
5070221755,did_not_click,
5070221758,did_not_click,
5070221761,did_not_click,
5070221762,did_not_click,
5070221763,clicked,
5070221764,did_not_click,
5070221766,clicked,
5070221767,did_not_click,
5070221768,did_not_click,
5070216879,did_not_click,
5070216880,did_not_click,
5070216882,did_not_click,
5070216888,did_not_click,
5070216889,clicked,
5070216890,did_not_click,
5070216891,clicked,
5070216894,did_not_click,
5070216897,clicked,
5070216901,did_not_click,
5070216903,did_not_click,
5070216905,clicked,
5070216906,did_not_click,
5070216907,clicked,
5070216908,did_not_click,
5070216909,clicked,
5070216912,did_not_click,
5070216914,did_not_click,
5070216915,did_not_click,
5070216916,clicked,
5070216920,did_not_click,
5070216921,did_not_click,
5070216922,did_not_click,
5070216923,did_not_click,
5070216924,did_not_click,
5070216925,did_not_click,
5070216931,clicked,
5070216932,clicked,
5070216939,clicked,
5070216940,did_not_click,
5070218397,clicked,
5070218398,did_not_click,
5070218399,clicked,
5070218400,did_not_click,
5070218402,clicked,
5070218403,clicked,
5070218404,clicked,
5070218406,clicked,
5070218407,clicked,
5070218408,did_not_click,
5070218410,did_not_click,
5070238806,did_not_click,
5070238841,clicked,
5070239104,did_not_click,
5070239358,clicked,
5070239363,clicked,
5070239387,did_not_click,
5070239391,did_not_click,
5070239393,clicked,
5070239395,clicked,
5070239396,clicked,
5070239397,clicked,
5070239398,did_not_click,
5070239475,did_not_click,
5070239476,did_not_click,
5070239477,clicked,
5070239482,did_not_click,
5070239527,did_not_click,
5070239528,clicked,
5070239529,did_not_click,
5070239530,did_not_click,
5070239531,clicked,
5070239532,did_not_click,
5070239533,clicked,
5070239534,did_not_click,
5070239537,clicked,
5070239542,did_not_click,
5070239543,did_not_click,
5070239548,did_not_click,
5070239552,did_not_click,
5070239556,did_not_click,
5070245879,did_not_click,
5070245881,clicked,
5070245926,did_not_click,
5070245964,did_not_click,
5070245974,clicked,
5070246028,did_not_click,
5070246029,clicked,
5070246031,did_not_click,
5070246036,did_not_click,
5070210026,did_not_click,
5070210027,did_not_click,
5070210028,clicked,
5070210030,clicked,
5070210129,did_not_click,
5070210177,did_not_click,
5070210178,clicked,
5070210198,did_not_click,
5070210199,did_not_click,
5070210201,did_not_click,
5070210305,did_not_click,
5070210306,clicked,
5070210307,did_not_click,
5070210309,did_not_click,
5070210314,did_not_click,
5070210316,did_not_click,
5070210317,clicked,
5070210319,did_not_click,
5070210320,clicked,
5070210321,clicked,
5070210323,did_not_click,
5070210326,did_not_click,
5070210328,did_not_click,
5070210331,did_not_click,
5070210334,clicked,
5070210336,clicked,
5070210337,did_not_click,
5070210338,did_not_click,
5070210339,clicked,
5070210340,clicked,
5070210341,clicked,
5070210342,clicked,
5070210344,clicked,
5070210345,clicked,
5070211879,did_not_click,
5070211882,did_not_click,
5070211883,clicked,
5070211885,did_not_click,
5070211886,did_not_click,
5070211887,did_not_click,
5070211888,clicked,
5070211891,clicked,
5070211895,clicked,
5070211896,did_not_click,
5070211897,clicked,
5070211898,did_not_click,
5070214083,clicked,
5070214098,did_not_click,
5070214105,did_not_click,
5070214112,did_not_click,
5070214134,did_not_click,
5070214205,clicked,
5070214219,did_not_click,
5070214220,did_not_click,
5070214221,did_not_click,
5070214224,did_not_click,
5070214225,did_not_click,
5070214227,did_not_click,
5070214303,clicked,
5070214306,did_not_click,
5070214308,clicked,
5070214309,did_not_click,
5070215267,clicked,
5070215269,did_not_click,
5070215270,did_not_click,
5070215271,did_not_click,
5070216297,did_not_click,
5070216298,clicked,
5070216301,did_not_click,
5070216303,clicked,
5070216305,clicked,
5070216308,clicked,
5070216310,clicked,
5070216311,did_not_click,
5070216313,did_not_click,
5070216316,did_not_click,
5070216317,did_not_click,
5070216319,did_not_click,
5070216320,clicked,
5070216321,did_not_click,
5070216323,did_not_click,
5070216324,clicked,
5070216326,clicked,
5070216327,clicked,
5070216328,did_not_click,
5070216332,did_not_click,
5070216333,clicked,
5070216334,clicked,
5070216336,clicked,
5070216338,clicked,
5070216339,did_not_click,
5070216343,clicked,
5070216345,clicked,
5070216346,did_not_click,
5070216348,did_not_click,
5070216350,clicked,
5070216352,clicked,
5070217684,clicked,
5070217685,did_not_click,
5070217688,did_not_click,
5070217692,did_not_click,
5070217693,did_not_click,
5070217694,did_not_click,
5070217700,did_not_click,
5070217701,did_not_click,
47635211,clicked,
47635212,did_not_click,
47635215,did_not_click,
47635216,did_not_click,
47635217,did_not_click,
47635218,did_not_click,
47635220,did_not_click,
47635221,did_not_click,
47635222,clicked,
47635224,did_not_click,
47635225,clicked,
47635226,did_not_click,
47635227,did_not_click,
47635228,did_not_click,
47635229,clicked,
47635231,clicked,
47635232,did_not_click,
47635233,did_not_click,
47635235,did_not_click,
47635236,clicked,
47635238,did_not_click,
47635239,did_not_click,
47635240,did_not_click,
47635241,did_not_click,
47635242,clicked,
47635243,did_not_click,
47635245,did_not_click,
47635246,did_not_click,
47635247,did_not_click,
47635248,did_not_click,
47635249,did_not_click,
47635250,did_not_click,
47635252,clicked,
47635253,did_not_click,
47635254,did_not_click,
47635255,did_not_click,
47635257,clicked,
47635258,did_not_click,
47635259,did_not_click,
47635260,clicked,
47635262,did_not_click,
47635263,clicked,
47630928,clicked,
47630929,clicked,
47630930,did_not_click,
47630932,clicked,
47630933,did_not_click,
47630934,did_not_click,
47630935,did_not_click,
47631485,did_not_click,
47631489,did_not_click,
47631490,clicked,
47631491,did_not_click,
47631492,did_not_click,
47631493,did_not_click,
47635761,did_not_click,
47635763,did_not_click,
47635764,did_not_click,
47635766,did_not_click,
47635767,did_not_click,
47635768,clicked,
47635769,did_not_click,
47635770,did_not_click,
47635771,did_not_click,
47635772,did_not_click,
47635773,did_not_click,
47635774,did_not_click,
47635775,did_not_click,
47635776,did_not_click,
47635777,did_not_click,
47635778,did_not_click,
47635780,did_not_click,
47635781,did_not_click,
47635783,did_not_click,
47635784,did_not_click,
47635785,did_not_click,
47635786,did_not_click,
47635787,did_not_click,
47635789,did_not_click,
47635792,did_not_click,
47635793,did_not_click,
47635794,did_not_click,
47635795,did_not_click,
47635796,clicked,
47635797,did_not_click,
47635799,did_not_click,
47635800,clicked,
47635804,did_not_click,
47635806,did_not_click,
47635810,clicked,
47635813,clicked,
47635814,did_not_click,
47635815,did_not_click,
47635029,did_not_click,
47635033,did_not_click,
47635037,clicked,
47635038,did_not_click,
47635039,clicked,
47635040,did_not_click,
47635041,did_not_click,
47635042,clicked,
47635043,clicked,
47635044,clicked,
47635045,did_not_click,
47635046,clicked,
47635049,did_not_click,
47639348,did_not_click,
47639349,clicked,
47639350,clicked,
47639351,did_not_click,
47639353,clicked,
47639354,did_not_click,
47639356,did_not_click,
47639358,did_not_click,
47639359,did_not_click,
47639360,clicked,
47639361,did_not_click,
47639362,did_not_click,
47639363,clicked,
47639367,did_not_click,
47639368,clicked,
47639370,did_not_click,
47639371,clicked,
47639372,did_not_click,
47639377,clicked,
47639379,did_not_click,
47639382,did_not_click,
47639383,did_not_click,
47639385,did_not_click,
47639386,did_not_click,
47639387,did_not_click,
47639388,clicked,
47639389,did_not_click,
47639390,clicked,
47639391,did_not_click,
47639392,did_not_click,
47639393,clicked,
47639394,did_not_click,
47639396,did_not_click,
47639398,did_not_click,
47639400,did_not_click,
47639401,clicked,
47639402,clicked,
47639403,did_not_click,
47639404,clicked,
47639405,did_not_click,
47639406,did_not_click,
47644838,clicked,
47644840,did_not_click,
47644842,did_not_click,
47644845,did_not_click,
47644846,clicked,
47644847,clicked,
47644851,did_not_click,
47644852,clicked,
47644853,clicked,
47644854,did_not_click,
47644855,did_not_click,
47644856,did_not_click,
47644858,did_not_click,
47648998,clicked,
47649001,clicked,
47649002,did_not_click,
47649003,did_not_click,
47649005,did_not_click,
47649006,clicked,
47649007,clicked,
47649008,clicked,
47649011,did_not_click,
47649012,did_not_click,
47649013,clicked,
47649014,did_not_click,
47649016,clicked,
47649017,did_not_click,
47649021,did_not_click,
47649022,clicked,
47649023,did_not_click,
47649024,did_not_click,
47649025,did_not_click,
47649026,did_not_click,
47649028,did_not_click,
47649029,did_not_click,
47649031,clicked,
47649032,did_not_click,
47649033,clicked,
47649034,did_not_click,
47649035,did_not_click,
47649036,did_not_click,
47649037,did_not_click,
47649038,did_not_click,
47649041,clicked,
47649042,did_not_click,
47649043,did_not_click,
47649044,did_not_click,
47649045,did_not_click,
47649046,clicked,
47641644,clicked,
47641645,clicked,
47641647,did_not_click,
47641648,did_not_click,
47641651,did_not_click,
47641652,clicked,
47641653,clicked,
47641654,did_not_click,
47641655,clicked,
47641656,did_not_click,
47641657,clicked,
47641658,clicked,
47645946,did_not_click,
47645950,clicked,
47645951,clicked,
47645953,did_not_click,
47645954,clicked,
47645956,did_not_click,
47645957,did_not_click,
47645958,did_not_click,
47645959,did_not_click,
47645960,did_not_click,
47645961,did_not_click,
47645962,clicked,
47645963,clicked,
47645964,did_not_click,
47645965,did_not_click,
47645967,did_not_click,
47645968,did_not_click,
47645970,clicked,
47645971,did_not_click,
47645973,did_not_click,
47645974,did_not_click,
47645975,did_not_click,
47645976,did_not_click,
47645977,did_not_click,
47645978,did_not_click,
47645979,did_not_click,
47645980,did_not_click,
47645982,did_not_click,
47645983,did_not_click,
47645984,did_not_click,
47645986,did_not_click,
47645987,clicked,
47645990,did_not_click,
47645991,clicked,
47645994,did_not_click,
47645996,did_not_click,
47645997,did_not_click,
47645998,clicked,
47646000,clicked,
47646001,did_not_click,
47646002,did_not_click,
47646003,clicked,
47641568,did_not_click,
47641569,did_not_click,
47641571,did_not_click,
47641572,clicked,
